fichier;nature;numéro;date;année;sens;extrait
CONSTEXT000038755910.xml;QPC;2019-796;2019-07-05;2019;Conformité;
CONSTEXT000039096016.xml;DC04;2019-787;2019-07-25;2019;Non conformité partielle;
CONSTEXT000039096019.xml;DC04;2019-790;2019-08-01;2019;Conformité;
CONSTEXT000039096021.xml;QPC;2019-798;2019-07-26;2019;Non conformité totale - effet différé;
CONSTEXT000039096022.xml;QPC;2019-799/800;2019-09-06;2019;Non conformité totale - effet différé;
CONSTEXT000039250235.xml;AN;2019-5682;2019-09-26;2019;Rejet;loi organique sur le Conseil constitutionnel, notamment le deuxième alinéa de son article 38 ,#- le code électoral ,#- le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le con
CONSTEXT000039250236.xml;QPC;2019-801;2019-09-20;2019;Conformité;
CONSTEXT000039250237.xml;QPC;2019-802;2019-09-20;2019;Non conformité totale;
CONSTEXT000039250238.xml;QPC;2019-803;2019-09-27;2019;Conformité;
CONSTEXT000039250240.xml;QPC;2019-805;2019-09-27;2019;Non conformité partielle - effet différé;
CONSTEXT000039250241.xml;QPC;2019-806;2019-10-04;2019;Conformité - réserve;
CONSTEXT000039250242.xml;QPC;2019-807;2019-10-04;2019;Conformité;
CONSTEXT000039250243.xml;QPC;2019-808;2019-10-11;2019;Conformité;
CONSTEXT000039250244.xml;QPC;2019-809;2019-10-11;2019;Conformité;
CONSTEXT000039351744.xml;QPC;2019-810;2019-10-25;2019;Conformité;
CONSTEXT000039351745.xml;QPC;2019-811;2019-10-25;2019;Conformité;
CONSTEXT000039423619.xml;DC04;2019-791;2019-11-07;2019;Conformité - réserve;
CONSTEXT000039423620.xml;QPC;2019-812;2019-11-15;2019;Conformité;
CONSTEXT000039423621.xml;QPC;2019-813;2019-11-15;2019;Conformité;
CONSTEXT000039423622.xml;QPC;2019-814;2019-11-22;2019;Conformité;
CONSTEXT000039454485.xml;DC04;2019-793;2019-11-28;2019;Conformité;
CONSTEXT000039454488.xml;QPC;2019-816;2019-11-29;2019;Non conformité partielle - réserve;
CONSTEXT000039649143.xml;QPC;2019-817;2019-12-06;2019;Conformité;
CONSTEXT000039795179.xml;DC04;2019-794;2019-12-20;2019;Non conformité partielle;
CONSTEXT000039795180.xml;DC04;2019-795;2019-12-20;2019;Non conformité partielle - réserve;
CONSTEXT000039795181.xml;DC04;2019-796;2019-12-27;2019;Non conformité partielle;
CONSTEXT000039795182.xml;QPC;2019-819;2020-01-07;2020;Conformité - réserve;
CONSTEXT000041569879.xml;QPC;2019-820;2020-01-17;2020;Conformité;
CONSTEXT000041569880.xml;QPC;2019-821;2020-01-24;2020;Conformité;
CONSTEXT000041569881.xml;QPC;2019-822;2020-01-24;2020;Non lieu à statuer;
CONSTEXT000041569882.xml;QPC;2019-823;2020-01-31;2020;Conformité;
CONSTEXT000041569883.xml;QPC;2019-824;2020-01-31;2020;Non conformité totale;
CONSTEXT000041569884.xml;QPC;2019-825;2020-02-07;2020;Conformité;
CONSTEXT000041569885.xml;QPC;2019-826;2020-02-07;2020;Conformité;
CONSTEXT000041749143.xml;QPC;2019-827;2020-02-28;2020;Conformité;
CONSTEXT000041749144.xml;QPC;2019-828/829;2020-02-28;2020;Non conformité totale - effet différé;
CONSTEXT000041749145.xml;QPC;2019-830;2020-03-12;2020;Conformité;
CONSTEXT000041749146.xml;QPC;2019-831;2020-03-12;2020;Conformité - réserve;
CONSTEXT000041775796.xml;DC04;2020-798;2020-03-26;2020;Conformité;
CONSTEXT000041803799.xml;QPC;2019-832/833;2020-04-03;2020;Conformité;
CONSTEXT000041803800.xml;QPC;2020-834;2020-04-03;2020;Conformité - réserve;
CONSTEXT000041869436.xml;DC04;2020-800;2020-05-11;2020;Non conformité partielle - réserve;
CONSTEXT000041869440.xml;QPC;2020-838/839;2020-05-07;2020;Conformité - réserve;
CONSTEXT000042007051.xml;QPC;2020-840;2020-05-20;2020;Conformité;
CONSTEXT000042007052.xml;QPC;2020-841;2020-05-20;2020;Non conformité partielle - effet différé;
CONSTEXT000042007053.xml;QPC;2020-842;2020-05-28;2020;Non conformité totale;
CONSTEXT000042053930.xml;DC04;2020-801;2020-06-18;2020;Non conformité partielle;
CONSTEXT000042053931.xml;QPC;2020-844;2020-06-19;2020;Non conformité totale - effet différé;
CONSTEXT000042053933.xml;QPC;2020-846/847/848;2020-06-26;2020;Conformité;
CONSTEXT000042053934.xml;QPC;2020-849;2020-06-17;2020;Conformité;rdonnance n° 58-1067 du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,#- le code électoral ,#- le code de la santé publique ,#- la loi n° 2020-290 du 23 mars 2020 d'urgence pour faire fa
CONSTEXT000042112102.xml;DC04;2020-803;2020-07-09;2020;Conformité;
CONSTEXT000042112103.xml;QPC;2020-851/852;2020-07-03;2020;Conformité;
CONSTEXT000042230895.xml;DC04;2020-805;2020-08-07;2020;Non conformité partielle;
CONSTEXT000042230897.xml;QPC;2020-853;2020-07-31;2020;Conformité - réserve;
CONSTEXT000042230898.xml;QPC;2020-854;2020-07-31;2020;Non conformité totale;
CONSTEXT000042397482.xml;ORGA;2020-147;2020-09-17;2020;;vembre 1958 portant loi organique sur le Conseil constitutionnel, notamment son article 56 ,# #- le code électoral ,# #- le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l'él
CONSTEXT000042397489.xml;QPC;2020-856;2020-09-18;2020;Non conformité totale;
CONSTEXT000042397490.xml;QPC;2020-857;2020-10-02;2020;Conformité;
CONSTEXT000042397491.xml;QPC;2020-858/859;2020-10-02;2020;Non conformité totale - effet différé;
CONSTEXT000042524733.xml;QPC;2020-860;2020-10-15;2020;Non conformité totale;
CONSTEXT000042524734.xml;QPC;2020-861;2020-10-15;2020;Conformité;
CONSTEXT000042524735.xml;QPC;2020-862;2020-10-15;2020;Non conformité totale;
CONSTEXT000042524736.xml;QPC;2020-863;2020-11-13;2020;Conformité;
CONSTEXT000042524737.xml;QPC;2020-864;2020-11-13;2020;Conformité;
CONSTEXT000042579633.xml;QPC;2020-865;2020-11-19;2020;Conformité;
CONSTEXT000042579634.xml;QPC;2020-866;2020-11-19;2020;Conformité;
CONSTEXT000042579635.xml;QPC;2020-867;2020-11-27;2020;Conformité;
CONSTEXT000042579636.xml;QPC;2020-868;2020-11-27;2020;Non conformité partielle;
CONSTEXT000042671617.xml;SEN;2020-5687;2020-12-10;2020;Rejet;loi organique sur le Conseil constitutionnel, notamment le deuxième alinéa de son article 38 ,#- le code électoral ,#- le décret n° 2020-812 du 29 juin 2020 portant convocation des collèges électoraux pour l'él
CONSTEXT000042671618.xml;SEN;2020-5691/5694;2020-12-10;2020;Rejet;loi organique sur le Conseil constitutionnel, notamment le deuxième alinéa de son article 38 ,#- le code électoral ,#- le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le con
CONSTEXT000042671619.xml;AN;2020-5692/5693;2020-12-11;2020;Rejet;loi organique sur le Conseil constitutionnel, notamment le deuxième alinéa de son article 38 ,#- le code électoral ,#- le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le con
CONSTEXT000042671620.xml;DC04;2020-807;2020-12-03;2020;Non conformité partielle;
CONSTEXT000042671621.xml;DC04;2020-809;2020-12-10;2020;Conformité;
CONSTEXT000042671623.xml;QPC;2020-870;2020-12-04;2020;Non lieu à statuer;
CONSTEXT000043096396.xml;DC04;2020-810;2020-12-21;2020;Non conformité partielle - réserve;
CONSTEXT000043096398.xml;DC04;2020-813;2020-12-28;2020;Non conformité partielle;
CONSTEXT000043096400.xml;QPC;2020-871;2021-01-15;2021;Conformité;
CONSTEXT000043096402.xml;QPC;2020-873;2021-01-15;2021;Non conformité totale - effet différé;
CONSTEXT000043096403.xml;QPC;2020-874/875/876/877;2021-01-21;2021;Conformité;
CONSTEXT000043096404.xml;QPC;2020-878/879;2021-01-29;2021;Non conformité totale;
CONSTEXT000043096405.xml;QPC;2020-880;2021-01-29;2021;Conformité;
CONSTEXT000043231506.xml;SEN;2020-5683;2021-03-05;2021;Rejet;rdonnance n° 58-1067 du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,#- le code électoral ,#- la loi n° 2019-1269 du 2 décembre 2019 visant à clarifier diverses dispositions du droit él
CONSTEXT000043231507.xml;SEN;2020-5684/5686;2021-02-26;2021;Rejet;rdonnance n° 58-1067 du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,#- le code électoral ,#- le décret n° 2014-1479 du 9 décembre 2014 relatif à la mise en œuvre de deux traitements au
CONSTEXT000043231508.xml;SEN;2020-5685/5689;2021-03-05;2021;Rejet;rdonnance n° 58-1067 du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,#- le code électoral ,#- le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le con
CONSTEXT000043231509.xml;SEN;2020-5688;2021-02-26;2021;Rejet;rdonnance n° 58-1067 du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,#- le code électoral ,#- le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le con
CONSTEXT000043231511.xml;QPC;2020-881;2021-02-05;2021;Conformité;
CONSTEXT000043231512.xml;QPC;2020-882;2021-02-05;2021;Conformité;
CONSTEXT000043231513.xml;QPC;2020-883;2021-02-12;2021;Non conformité totale;
CONSTEXT000043231515.xml;QPC;2020-885;2021-02-26;2021;Non conformité totale - effet différé;
CONSTEXT000043231516.xml;QPC;2020-886;2021-03-04;2021;Non conformité totale - effet différé - réserve transitoire;
CONSTEXT000043231517.xml;QPC;2020-887;2021-03-05;2021;Conformité;
CONSTEXT000043339180.xml;QPC;2020-889;2021-03-12;2021;Conformité;
CONSTEXT000043339181.xml;QPC;2020-890;2021-03-19;2021;Non conformité totale;
CONSTEXT000043339182.xml;DC05;2021-7;2021-04-01;2021;Non conformité partielle - réserve;
CONSTEXT000043339186.xml;QPC;2021-892;2021-03-26;2021;Non conformité totale;
CONSTEXT000043339187.xml;QPC;2021-893;2021-03-26;2021;Non conformité totale - effet différé - réserve transitoire;
CONSTEXT000043482414.xml;QPC;2021-894;2021-04-09;2021;Non conformité totale - effet différé - réserve transitoire;
CONSTEXT000043482415.xml;QPC;2021-895/901/902/903;2021-04-09;2021;Non conformité totale - effet différé - réserve transitoire;
CONSTEXT000043482416.xml;QPC;2021-896;2021-04-09;2021;Conformité;
CONSTEXT000043482417.xml;QPC;2021-897;2021-04-16;2021;Non conformité totale - effet différé;
CONSTEXT000043482418.xml;QPC;2021-898;2021-04-16;2021;Non conformité totale;
CONSTEXT000043482419.xml;QPC;2021-899;2021-04-23;2021;Non conformité totale - effet différé;
CONSTEXT000043482420.xml;QPC;2021-900;2021-04-23;2021;Non conformité totale - effet différé - réserve transitoire;
CONSTEXT000043596386.xml;DC04;2021-817;2021-05-20;2021;Non conformité partielle - réserve;
CONSTEXT000043596387.xml;DC04;2021-818;2021-05-21;2021;Non conformité partielle;
CONSTEXT000043596388.xml;DC04;2021-819;2021-05-31;2021;Conformité - réserve;
CONSTEXT000043596389.xml;QPC;2021-904;2021-05-07;2021;Conformité;
CONSTEXT000043596390.xml;QPC;2021-905;2021-05-07;2021;Non conformité totale - effet différé;
CONSTEXT000043596392.xml;QPC;2021-907;2021-05-14;2021;Conformité;
CONSTEXT000043596393.xml;QPC;2021-908;2021-05-26;2021;Non conformité totale - effet différé;
CONSTEXT000043677444.xml;QPC;2021-911/919;2021-06-04;2021;Non conformité totale;
CONSTEXT000043677445.xml;QPC;2021-912/913/914;2021-06-04;2021;Non conformité totale - effet différé;
CONSTEXT000043677446.xml;QPC;2021-915/916;2021-06-11;2021;Conformité;
CONSTEXT000043677447.xml;QPC;2021-917;2021-06-11;2021;Non conformité totale;
CONSTEXT000043767298.xml;QPC;2021-920;2021-06-18;2021;Non conformité totale - effet différé - réserve transitoire;
CONSTEXT000043882587.xml;DC04;2021-822;2021-07-30;2021;Non conformité partielle - réserve;
CONSTEXT000043882588.xml;QPC;2021-923;2021-07-09;2021;Conformité;
CONSTEXT000043882589.xml;QPC;2021-924;2021-07-09;2021;Non conformité partielle - effet différé;
CONSTEXT000043882590.xml;QPC;2021-925;2021-07-21;2021;Non conformité totale - effet différé;
CONSTEXT000043909436.xml;DC04;2021-821;2021-07-29;2021;Conformité;
CONSTEXT000044038584.xml;DC04;2021-823;2021-08-13;2021;Non conformité partielle - réserve;
CONSTEXT000044038585.xml;DC04;2021-824;2021-08-05;2021;Non conformité partielle - réserve;
CONSTEXT000044038586.xml;DC04;2021-825;2021-08-13;2021;Non conformité partielle;
CONSTEXT000044153813.xml;QPC;2021-926;2021-09-09;2021;Conformité;
CONSTEXT000044153814.xml;QPC;2021-927;2021-09-14;2021;Conformité;
CONSTEXT000044153816.xml;QPC;2021-929/941;2021-09-14;2021;Non conformité totale;
CONSTEXT000044153818.xml;QPC;2021-931;2021-09-23;2021;Conformité;
CONSTEXT000044153819.xml;QPC;2021-932;2021-09-23;2021;Non conformité totale - effet différé;
CONSTEXT000044153820.xml;QPC;2021-933;2021-09-30;2021;Conformité;
CONSTEXT000044153821.xml;QPC;2021-934;2021-09-30;2021;Non conformité totale - effet différé;
CONSTEXT000044153822.xml;QPC;2021-935;2021-09-30;2021;Non conformité totale - effet différé;
CONSTEXT000044239156.xml;QPC;2021-937;2021-10-07;2021;Conformité;
CONSTEXT000044239157.xml;QPC;2021-938;2021-10-15;2021;Conformité;
CONSTEXT000044239158.xml;QPC;2021-939;2021-10-15;2021;Conformité;
CONSTEXT000044239159.xml;QPC;2021-940;2021-10-15;2021;Conformité;
CONSTEXT000044239160.xml;QPC;2021-942;2021-10-21;2021;Conformité;
CONSTEXT000044367759.xml;AN;2021-5727;2021-11-05;2021;Rejet;loi organique sur le Conseil constitutionnel, notamment le deuxième alinéa de son article 38 ,#- le code électoral ,#- le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le con
CONSTEXT000044367763.xml;DC04;2021-828;2021-11-09;2021;Non conformité partielle;
CONSTEXT000044367764.xml;QPC;2021-944;2021-11-04;2021;Conformité;
CONSTEXT000044367765.xml;QPC;2021-945;2021-11-04;2021;Conformité;
CONSTEXT000044367766.xml;QPC;2021-946;2021-11-19;2021;Conformité;
CONSTEXT000044367768.xml;QPC;2021-948;2021-11-24;2021;Non conformité partielle;
CONSTEXT000044367769.xml;QPC;2021-949/950;2021-11-24;2021;Non conformité totale - effet différé - non lieu à statuer;
CONSTEXT000044888768.xml;DC04;2021-830;2021-12-17;2021;Conformité;
CONSTEXT000044888770.xml;DC04;2021-832;2021-12-16;2021;Non conformité partielle;
CONSTEXT000044888771.xml;DC04;2021-833;2021-12-28;2021;Non conformité partielle;
CONSTEXT000044888772.xml;QPC;2021-951;2021-12-03;2021;Conformité;
CONSTEXT000044888773.xml;QPC;2021-952;2021-12-03;2021;Non conformité totale - effet différé;
CONSTEXT000044888774.xml;QPC;2021-953;2021-12-03;2021;Conformité;
CONSTEXT000044888776.xml;QPC;2021-955;2021-12-10;2021;Non conformité totale;
CONSTEXT000044888778.xml;QPC;2021-957;2021-12-17;2021;Conformité;
CONSTEXT000044888779.xml;QPC;2021-958;2021-12-17;2021;Conformité;
CONSTEXT000045243080.xml;AN;2021-5726/5728;2022-01-28;2022;Annulation - Inéligibilité;rdonnance n° 58-1067 du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,#- le code électoral ,#- le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le con
CONSTEXT000045243081.xml;DC04;2021-834;2022-01-20;2022;Non conformité partielle - réserve;
CONSTEXT000045243082.xml;QPC;2021-959;2022-01-07;2022;Non conformité totale;
